transaction_id,transaction_date,direction,amount,currency,counterparty_name,counterparty_account,reference,payment_method,bank_account,description
BNK-00000934,2026-02-16,DEBIT,18836.17,USD,Lanka Foods Limited,482503603584,INV-2026-000983,ACH,PAYABLES-001,Vendor payment INV-2026-000983
BNK-00001002,2026-02-16,DEBIT,13647.08,USD,Metro Foods Limited,271054481685,INV-2026-001052,ACH,OPERATING-002,Vendor payment INV-2026-001052 incl bank fee
BNK-00002034,2026-02-16,DEBIT,3681.05,USD,National Telecom,247812882318,MISC-002034,DIRECT_DEBIT,OPERATING-002,Bank charge
BNK-00000207,2026-02-17,DEBIT,16869.79,USD,Quantum Technologies Incorporated,178494949883,INV-2026-000223,CHEQUE,OPERATING-002,Vendor payment INV-2026-000223
BNK-00000988,2026-02-17,DEBIT,16578.35,USD,Seacrest Consulting Incorporated,313671722771,INV-2026-001037,ACH,OPERATING-001,Vendor payment INV-2026-001037
BNK-00001094,2026-02-17,DEBIT,18876.96,USD,Crescent Industries Limited,354876605861,INV-2026-001144,WIRE,OPERATING-001,Vendor payment INV-2026-001144
BNK-00001540,2026-02-17,DEBIT,943.37,USD,Vertex Packaging Incorporated,873883374114,INV-2026-001604,ACH,OPERATING-001,Vendor payment INV-2026-001604
BNK-00000396,2026-02-18,DEBIT,1326347.75,LKR,Harbor Logistics Limited,339669665349,INV-2026-000414,ACH,OPERATING-001,Vendor payment INV-2026-000414
BNK-00000680,2026-02-18,DEBIT,2041.27,USD,Orbit Trading Limited,670621564585,INV-2026-000719,CHEQUE,OPERATING-001,Vendor payment INV-2026-000719
BNK-00000879,2026-02-18,DEBIT,20231.22,USD,Metro Foods Limited,271054481685,INV-2026-000925,CHEQUE,PAYABLES-001,Vendor payment INV-2026-000925
BNK-00001651,2026-02-18,DEBIT,2828.14,EUR,Harbor Industries Limited,656253304185,INV-2026-001724,BANK_TRANSFER,OPERATING-001,Vendor payment INV-2026-001724
BNK-00000091,2026-02-19,DEBIT,8786.87,GBP,Zenith Holdings Incorporated,858634739565,INV-2026-000098,BANK_TRANSFER,OPERATING-001,Vendor payment INV-2026-000098
BNK-00000319,2026-02-19,DEBIT,20729.98,GBP,Insight Technologies Incorporated,340733806442,INV-2026-000334,BANK_TRANSFER,PAYABLES-001,Vendor payment INV-2026-000334
BNK-00000408,2026-02-19,DEBIT,2106.15,USD,Unity Foods Corporation,521330443041,INV-2026-000425-P2,ACH,OPERATING-002,Part payment 2 for INV-2026-000425
BNK-00000414,2026-02-19,DEBIT,14608.38,USD,Unity Technologies Limited,795191128611,INV-2026-000431,ACH,PAYABLES-001,Vendor payment INV-2026-000431
BNK-00001225,2026-02-19,DEBIT,1847.55,USD,Metro Holdings Incorporated,337635667755,INV-2026-001278,BANK_TRANSFER,OPERATING-002,Vendor payment INV-2026-001278
BNK-00001316,2026-02-19,DEBIT,11236.02,GBP,VERTEX SUPPLIES CORPORATION,715100412638,INV-2026-001374,CHEQUE,OPERATING-001,Vendor payment INV-2026-001374
BNK-00001602,2026-02-19,DEBIT,17281.2,EUR,Insight Services Limited,112978452832,INV-2026-001671,WIRE,OPERATING-001,Vendor payment INV-2026-001671
BNK-00001911,2026-02-19,DEBIT,678491.24,LKR,Vertex Supplies Corporation,715100412638,INV-2026-001987,CHEQUE,OPERATING-002,Vendor payment INV-2026-001987
BNK-00000327,2026-02-20,DEBIT,17772.07,USD,Delta Foods Corporation,430464641651,INV-2026-000343,ACH,OPERATING-001,Vendor payment INV-2026-000343
BNK-00000624,2026-02-20,DEBIT,15855.76,GBP,Vertex Packaging Incorporated,873883374114,INV-2026-000652,ACH,OPERATING-002,Vendor payment INV-2026-000652 incl bank fee
BNK-00000887,2026-02-20,DEBIT,5279.63,USD,Crescent Industries Limited,354876605861,INV-2026-000931-P1,WIRE,OPERATING-002,Part payment 1 for INV-2026-000931
BNK-00001011,2026-02-20,DEBIT,12609.04,USD,Keystone Logistics Limited,373263685325,INV-2026-001061,BANK_TRANSFER,PAYABLES-001,Vendor payment INV-2026-001061
BNK-00001091,2026-02-20,DEBIT,7916.95,USD,Global Engineering Limited,159172251058,INV-2026-001141,ACH,PAYABLES-001,Vendor payment INV-2026-001141
BNK-00001228,2026-02-20,DEBIT,892.8,USD,Silverline Logistics Limited,381959955088,INV-2026-001281-P1,BANK_TRANSFER,OPERATING-002,Part payment 1 for INV-2026-001281
BNK-00001265,2026-02-20,DEBIT,9744.99,GBP,Pioneer Industries Incorporated,588849788066,INV-2026-001318,BANK_TRANSFER,OPERATING-001,Vendor payment INV-2026-001318
BNK-00001551,2026-02-20,DEBIT,617218.88,LKR,Zenith Trading Inc,999134125065,INV-2026-001616,WIRE,PAYABLES-001,Vendor payment INV-2026-001616
BNK-00001578,2026-02-20,DEBIT,6156.69,USD,Unity Trading Limited,386886767570,INV-2026-001646,CHEQUE,OPERATING-001,Vendor payment INV-2026-001646
BNK-00001652,2026-02-20,DEBIT,6708.54,EUR,Vertex Supplies Corporation,715100412638,INV-2026-001725,ACH,PAYABLES-001,Vendor payment INV-2026-001725
BNK-00001940,2026-02-20,DEBIT,6246.26,USD,City Power Utility,694028032358,MISC-001940,ACH,OPERATING-001,Operating expense
BNK-00000059,2026-02-21,DEBIT,14006.79,GBP,Royal Holdings Limited,763541807547,INV-2026-000064,CHEQUE,OPERATING-002,Vendor payment INV-2026-000064
BNK-00000152,2026-02-21,DEBIT,9220.82,USD,Pioneer Supplies Limited,848137395082,INV-2026-000159,WIRE,OPERATING-002,Vendor payment INV-2026-000159
BNK-00000270,2026-02-21,DEBIT,13015.96,EUR,Metro Engineering Limited,920438032193,INV-2026-000288,WIRE,OPERATING-002,Vendor payment INV-2026-000288
BNK-00000706,2026-02-21,DEBIT,5359.78,USD,Titan Consulting Limited,210036267868,INV-2026-000751-P1,ACH,OPERATING-001,Part payment 1 for INV-2026-000751
BNK-00001022,2026-02-21,DEBIT,11601.77,GBP,Lanka Foods Limited,482503603584,INV-2026-001072,CHEQUE,OPERATING-001,Vendor payment INV-2026-001072
BNK-00001112,2026-02-21,DEBIT,5565.24,USD,Metro Consulting Corporation,455945973170,INV-2026-001163,BANK_TRANSFER,PAYABLES-001,Vendor payment INV-2026-001163
BNK-00001133,2026-02-21,DEBIT,14515.78,USD,Evergreen Industries Corporation,191967772113,INV-2026-001184,BANK_TRANSFER,OPERATING-002,Vendor payment INV-2026-001184
BNK-00001229,2026-02-21,DEBIT,912.11,USD,Silverline Logistics Limited,381959955088,INV-2026-001281-P2,WIRE,OPERATING-001,Part payment 2 for INV-2026-001281
BNK-00001282,2026-02-21,DEBIT,11016.38,USD,ZENITH SUPPLIES LIMITED,280242485333,INV-2026-001336,WIRE,OPERATING-002,Vendor payment INV-2026-001336
BNK-00001283,2026-02-21,DEBIT,10307.95,USD,Orbit Trading Limited,670621564585,INV-2026-001337,BANK_TRANSFER,PAYABLES-001,Vendor payment INV-2026-001337
BNK-00001567,2026-02-21,DEBIT,12195.83,GBP,Harbor Logistics Limited,339669665349,INV-2026-001631,ACH,PAYABLES-001,Vendor payment INV-2026-001631
BNK-00001575,2026-02-21,DEBIT,14398.9,USD,Vertex Consulting Inc,829094805956,INV-2026-001643,BANK_TRANSFER,OPERATING-001,Vendor payment INV-2026-001643
BNK-00001724,2026-02-21,DEBIT,6360.77,USD,ZENITH SUPPLIES LIMITED,280242485333,INV-2026-001799,ACH,OPERATING-002,Vendor payment INV-2026-001799
BNK-00001770,2026-02-21,DEBIT,10342.82,EUR,Nova Engineering Corporation,781595872312,INV-2026-001844,BANK_TRANSFER,OPERATING-002,Vendor payment INV-2026-001844
BNK-00001822,2026-02-21,DEBIT,16987.38,USD,Titan Consulting Limited,210036267868,INV-2026-001893,CHEQUE,OPERATING-001,Vendor payment INV-2026-001893
BNK-00001827,2026-02-21,DEBIT,3664.37,USD,Royal Supplies Incorporated,844119833085,INV-2026-001898,CHEQUE,OPERATING-001,Vendor payment INV-2026-001898
BNK-00000057,2026-02-22,DEBIT,331.57,USD,Insight Services Limited,112978452832,INV-2026-000062,WIRE,PAYABLES-001,Vendor payment INV-2026-000062
BNK-00000330,2026-02-22,DEBIT,1519863.44,LKR,Lanka Systems Incorporated,474635226753,INV-2026-000347,WIRE,OPERATING-001,Vendor payment INV-2026-000347
BNK-00000364,2026-02-22,DEBIT,9616.4,EUR,Fusion Consulting Incorporated,159574598144,INV-2026-000384,ACH,PAYABLES-001,Vendor payment INV-2026-000384
BNK-00000433,2026-02-22,DEBIT,1459.17,GBP,Harbor Technologies Limited,664313517211,INV-2026-000452,WIRE,OPERATING-002,Vendor payment INV-2026-000452
BNK-00000602,2026-02-22,DEBIT,1235.37,GBP,Delta Pharma Limited,449993794346,INV-2026-000629,ACH,OPERATING-002,Vendor payment INV-2026-000629
BNK-00000761,2026-02-22,DEBIT,13903.57,USD,Pioneer Industries Incorporated,588849788066,INV-2026-000806,CHEQUE,OPERATING-002,Vendor payment INV-2026-000806
BNK-00001081,2026-02-22,DEBIT,15526.26,GBP,Global Textiles Limited,520913251936,INV-2026-001132,WIRE,OPERATING-002,Vendor payment INV-2026-001132
BNK-00001293,2026-02-22,DEBIT,16885.82,USD,Harbor Services Incorporated,624015215345,INV-2026-001350,CHEQUE,OPERATING-001,Vendor payment INV-2026-001350
BNK-00002094,2026-02-22,DEBIT,556963.93,LKR,Office Rent Holdings,872401119472,MISC-002094,BANK_TRANSFER,OPERATING-001,Bank charge
BNK-00000032,2026-02-23,DEBIT,15207.17,USD,Vertex Supplies Corporation,715100412638,INV-2026-000034,BANK_TRANSFER,OPERATING-002,Vendor payment INV-2026-000034
BNK-00000060,2026-02-23,DEBIT,14006.79,GBP,Royal Holdings Limited,763541807547,INV-2026-000064,BANK_TRANSFER,OPERATING-001,Possible duplicate vendor payment INV-2026-000064
BNK-00001108,2026-02-23,DEBIT,10848.59,USD,ORBIT SUPPLIES LIMITED,298066901090,INV-2026-001158,CHEQUE,OPERATING-002,Vendor payment INV-2026-001158
BNK-00001145,2026-02-23,DEBIT,11894.33,GBP,Vertex Consulting Incorporated,829094805956,INV-2026-001195,CHEQUE,PAYABLES-001,Vendor payment INV-2026-001195
BNK-00001333,2026-02-23,DEBIT,18548.85,USD,Redwood Logistics Incorporated,162027005011,INV-2026-001391,BANK_TRANSFER,OPERATING-002,Vendor payment INV-2026-001391
BNK-00001354,2026-02-23,DEBIT,18889.54,USD,Summit Textiles Incorporated,595553303426,INV-2026-001413,ACH,OPERATING-002,Vendor payment INV-2026-001413
BNK-00001381,2026-02-23,DEBIT,21280.12,GBP,Nova Solutions Corporation,307437974878,INV-2026-001442,ACH,OPERATING-002,Vendor payment INV-2026-001442 incl bank fee
BNK-00001626,2026-02-23,DEBIT,405.16,USD,Unity Technologies Limited,795191128611,INV-2026-001698,BANK_TRANSFER,OPERATING-002,Vendor payment INV-2026-001698
BNK-00001627,2026-02-23,DEBIT,405.16,USD,Unity Technologies Limited,795191128611,INV-2026-001698,WIRE,OPERATING-001,Possible duplicate vendor payment INV-2026-001698
BNK-00001874,2026-02-23,DEBIT,11708.03,USD,Unity Foods Limited,192330135002,INV-2026-001945,WIRE,OPERATING-001,Vendor payment INV-2026-001945
BNK-00000029,2026-02-24,DEBIT,12335.94,USD,ZENITH CONSULTING INCORPORATED,300057279938,INV-2026-000031,WIRE,PAYABLES-001,Vendor payment INV-2026-000031
BNK-00000299,2026-02-24,DEBIT,9781.98,USD,Delta Foods Corporation,430464641651,INV-2026-000315,CHEQUE,OPERATING-001,Vendor payment INV-2026-000315
BNK-00000309,2026-02-24,DEBIT,2848.25,USD,Global Textiles Limited,520913251936,INV-2026-000325,WIRE,OPERATING-002,Vendor payment INV-2026-000325
BNK-00000365,2026-02-24,DEBIT,9616.4,EUR,Fusion Consulting Incorporated,159574598144,INV-2026-000384,BANK_TRANSFER,OPERATING-002,Possible duplicate vendor payment INV-2026-000384
BNK-00000707,2026-02-24,DEBIT,2950.27,USD,Titan Consulting Limited,210036267868,INV-2026-000751-P2,BANK_TRANSFER,OPERATING-001,Part payment 2 for INV-2026-000751
BNK-00000783,2026-02-24,DEBIT,6685.38,USD,Redwood Textiles Limited,797825279821,INV-2026-000829,CHEQUE,OPERATING-001,Vendor payment INV-2026-000829
BNK-00000888,2026-02-24,DEBIT,8221.72,USD,Crescent Industries Limited,354876605861,INV-2026-000931-P2,BANK_TRANSFER,OPERATING-001,Part payment 2 for INV-2026-000931
BNK-00001075,2026-02-24,DEBIT,19896.06,USD,Unity Packaging Corporation,275583175291,INV-2026-001126,ACH,OPERATING-002,Vendor payment INV-2026-001126
BNK-00001083,2026-02-24,DEBIT,409.86,USD,Titan Foods Incorporated,275661855915,INV-2026-001134,ACH,OPERATING-002,Vendor payment INV-2026-001134 incl bank fee
BNK-00001220,2026-02-24,DEBIT,16222.98,USD,Nova Textiles Corporation,367267673414,INV-2026-001273,CHEQUE,PAYABLES-001,Vendor payment INV-2026-001273
BNK-00001518,2026-02-24,DEBIT,7558.47,EUR,Nova Solutions Corporation,307437974878,INV-2026-001582,CHEQUE,PAYABLES-001,Vendor payment INV-2026-001582
BNK-00001591,2026-02-24,DEBIT,10364.55,GBP,Delta Foods Corporation,430464641651,INV-2026-001660,WIRE,OPERATING-002,Vendor payment INV-2026-001660
BNK-00001760,2026-02-24,DEBIT,23565.39,USD,Insight Technologies Incorporated,340733806442,INV-2026-001834,WIRE,PAYABLES-001,Vendor payment INV-2026-001834 incl bank fee
BNK-00001780,2026-02-24,DEBIT,21833.67,USD,Quantum Technologies Incorporated,178494949883,INV-2026-001853,BANK_TRANSFER,OPERATING-002,Vendor payment INV-2026-001853
BNK-00002089,2026-02-24,CREDIT,788834.3,LKR,Office Rent Holdings,793026268104,MISC-002089,CARD,OPERATING-002,Bank charge
BNK-00000254,2026-02-25,DEBIT,4911.08,EUR,Royal Supplies Incorporated,844119833085,INV-2026-000271,CHEQUE,PAYABLES-001,Vendor payment INV-2026-000271
BNK-00000356,2026-02-25,DEBIT,5805.13,USD,Royal Networks Incorporated,420358865351,INV-2026-000375,ACH,OPERATING-001,Vendor payment INV-2026-000375
BNK-00000424,2026-02-25,DEBIT,14371.34,USD,Unity Technologies Limited,795191128611,INV-2026-000442,WIRE,OPERATING-001,Vendor payment INV-2026-000442
BNK-00000465,2026-02-25,DEBIT,595472.69,LKR,Vertex Supplies Corporation,715100412638,INV-2026-000490-P1,WIRE,PAYABLES-001,Part payment 1 for INV-2026-000490
BNK-00000546,2026-02-25,DEBIT,11080.23,USD,KEYSTONE TECHNOLOGIES INCORPORATED,537795287592,INV-2026-000578,ACH,PAYABLES-001,Vendor payment INV-2026-000578
BNK-00000584,2026-02-25,DEBIT,18831.67,GBP,Zenith Holdings Incorporated,858634739565,INV-2026-000612,WIRE,PAYABLES-001,Vendor payment INV-2026-000612
BNK-00000625,2026-02-25,DEBIT,14935.94,USD,Global Trading Limited,791827976491,INV-2026-000653,CHEQUE,OPERATING-001,Vendor payment INV-2026-000653
BNK-00000876,2026-02-25,DEBIT,18611.85,USD,Delta Solutions Corp,641938372964,INV-2026-000922,WIRE,OPERATING-002,Vendor payment INV-2026-000922
BNK-00000890,2026-02-25,DEBIT,11731.5,USD,Royal Holdings Limited,763541807547,INV-2026-000933,WIRE,OPERATING-002,Vendor payment INV-2026-000933
BNK-00001171,2026-02-25,DEBIT,4769.46,USD,Harbor Technologies Limited,664313517211,INV-2026-001222,CHEQUE,OPERATING-001,Vendor payment INV-2026-001222
BNK-00001439,2026-02-25,DEBIT,6855.17,EUR,Silverline Technologies Incorporated,636439249785,INV-2026-001503,ACH,OPERATING-001,Vendor payment INV-2026-001503
BNK-00001802,2026-02-25,DEBIT,6222.88,USD,Unity Trading Limited,386886767570,INV-2026-001873-P1,WIRE,OPERATING-002,Part payment 1 for INV-2026-001873
BNK-00001818,2026-02-25,DEBIT,1733.02,USD,Delta Foods Corporation,430464641651,INV-2026-001889,ACH,OPERATING-001,Vendor payment INV-2026-001889
BNK-00001921,2026-02-25,DEBIT,44685.2,LKR,National Telecom,245332566436,MISC-001921,BANK_TRANSFER,OPERATING-002,Tax payment
BNK-00000179,2026-02-26,DEBIT,9611.79,USD,Apex Consulting Incorporated,509620244728,INV-2026-000191,CHEQUE,OPERATING-002,Vendor payment INV-2026-000191
BNK-00000255,2026-02-26,DEBIT,7054.71,USD,Zenith Consulting Incorporated,300057279938,INV-2026-000272,ACH,OPERATING-001,Vendor payment INV-2026-000272 incl bank fee
BNK-00000506,2026-02-26,DEBIT,21569.32,GBP,Evergreen Packaging Limited,589426971653,INV-2026-000535,CHEQUE,OPERATING-001,Vendor payment INV-2026-000535
BNK-00001269,2026-02-26,DEBIT,1034923.99,LKR,Delta Solutions Corporation,641938372964,INV-2026-001322,BANK_TRANSFER,OPERATING-001,Vendor payment INV-2026-001322
BNK-00001278,2026-02-26,DEBIT,16795.15,EUR,Titan Foods Incorporated,275661855915,INV-2026-001332,WIRE,OPERATING-002,Vendor payment INV-2026-001332
BNK-00001527,2026-02-26,DEBIT,10718.4,EUR,FUSION CONSULTING INCORPORATED,159574598144,INV-2026-001590,CHEQUE,PAYABLES-001,Vendor payment INV-2026-001590
BNK-00001654,2026-02-26,DEBIT,3155.76,USD,Titan Consulting Limited,210036267868,INV-2026-001728,ACH,PAYABLES-001,Vendor payment INV-2026-001728
BNK-00001803,2026-02-26,DEBIT,11484.41,USD,Unity Trading Limited,386886767570,INV-2026-001873-P2,CHEQUE,PAYABLES-001,Part payment 2 for INV-2026-001873
BNK-00001892,2026-02-26,DEBIT,18865.47,GBP,NOVA SYSTEMS CORPORATION,367862118541,INV-2026-001965,ACH,OPERATING-002,Vendor payment INV-2026-001965
BNK-00002030,2026-02-26,DEBIT,6731.95,EUR,Interest Income,858786882408,MISC-002030,CARD,OPERATING-001,Insurance payment
BNK-00000305,2026-02-27,DEBIT,3978.57,USD,Zenith Holdings Incorporated,858634739565,INV-2026-000322,ACH,OPERATING-001,Vendor payment INV-2026-000322
BNK-00000329,2026-02-27,DEBIT,21440.14,USD,QUANTUM TECHNOLOGIES INCORPORATED,178494949883,INV-2026-000345,CHEQUE,OPERATING-002,Vendor payment INV-2026-000345
BNK-00000462,2026-02-27,DEBIT,14174.48,USD,Northstar Packaging Corporation,984294502389,INV-2026-000487,ACH,OPERATING-001,Vendor payment INV-2026-000487
BNK-00000511,2026-02-27,DEBIT,5457.41,USD,Keystone Technologies Incorporated,537795287592,INV-2026-000540,CHEQUE,OPERATING-002,Vendor payment INV-2026-000540
BNK-00000570,2026-02-27,DEBIT,2628.56,USD,Evergreen Packaging Limited,589426971653,INV-2026-000598,CHEQUE,OPERATING-001,Vendor payment INV-2026-000598
BNK-00001385,2026-02-27,DEBIT,11845.09,EUR,Nova Textiles Corporation,367267673414,INV-2026-001447,WIRE,OPERATING-001,Vendor payment INV-2026-001447
BNK-00001731,2026-02-27,DEBIT,161.49,USD,Redwood Textiles Limited,797825279821,INV-2026-001807,BANK_TRANSFER,PAYABLES-001,Vendor payment INV-2026-001807
BNK-00001852,2026-02-27,DEBIT,4872.59,USD,Royal Services Incorporated,692955158244,INV-2026-001924,BANK_TRANSFER,OPERATING-002,Vendor payment INV-2026-001924
BNK-00000398,2026-02-28,DEBIT,4014.92,EUR,Pioneer Trading Incorporated,131761864164,INV-2026-000416,CHEQUE,OPERATING-001,Vendor payment INV-2026-000416
BNK-00000466,2026-02-28,DEBIT,364907.52,LKR,Vertex Supplies Corporation,715100412638,INV-2026-000490-P2,WIRE,PAYABLES-001,Part payment 2 for INV-2026-000490
BNK-00000568,2026-02-28,DEBIT,1393885.91,LKR,Pioneer Industries Incorporated,588849788066,INV-2026-000596,CHEQUE,PAYABLES-001,Vendor payment INV-2026-000596
BNK-00000931,2026-02-28,DEBIT,18054.18,GBP,Nova Systems Corporation,367862118541,INV-2026-000979,WIRE,OPERATING-002,Vendor payment INV-2026-000979
BNK-00001304,2026-02-28,DEBIT,3514.24,USD,Crescent Logistics Corporation,835428871006,INV-2026-001361,ACH,OPERATING-002,Vendor payment INV-2026-001361
BNK-00001613,2026-02-28,DEBIT,3974.27,EUR,ROYAL NETWORKS INCORPORATED,420358865351,INV-2026-001679,BANK_TRANSFER,OPERATING-001,Vendor payment INV-2026-001679
BNK-00001801,2026-02-28,DEBIT,5131.72,USD,Crescent Logistics Corporation,835428871006,INV-2026-001872,ACH,OPERATING-001,Vendor payment INV-2026-001872
BNK-00000116,2026-03-01,DEBIT,313447.38,LKR,Metro Foods Limited,271054481685,INV-2026-000126,CHEQUE,PAYABLES-001,Vendor payment INV-2026-000126
BNK-00000672,2026-03-01,DEBIT,15399.9,GBP,Crescent Industries Limited,354876605861,INV-2026-000708,BANK_TRANSFER,OPERATING-002,Vendor payment INV-2026-000708
BNK-00000853,2026-03-01,DEBIT,19227.13,EUR,Pioneer Trading Incorporated,131761864164,INV-2026-000897,CHEQUE,OPERATING-002,Vendor payment INV-2026-000897
BNK-00001216,2026-03-01,DEBIT,19648.6,GBP,Pioneer Supplies Incorporated,478166864450,INV-2026-001269,WIRE,PAYABLES-001,Vendor payment INV-2026-001269
BNK-00001305,2026-03-01,DEBIT,3514.24,USD,Crescent Logistics Corporation,835428871006,INV-2026-001361,CHEQUE,PAYABLES-001,Possible duplicate vendor payment INV-2026-001361
BNK-00001319,2026-03-01,DEBIT,1246761.64,LKR,Crescent Logistics Corporation,835428871006,INV-2026-001377,WIRE,OPERATING-001,Vendor payment INV-2026-001377
BNK-00001417,2026-03-01,DEBIT,5084.71,EUR,Silverline Services Limited,786420412894,INV-2026-001483,WIRE,OPERATING-001,Vendor payment INV-2026-001483 incl bank fee
BNK-00001732,2026-03-01,DEBIT,161.49,USD,Redwood Textiles Limited,797825279821,INV-2026-001807,BANK_TRANSFER,OPERATING-002,Possible duplicate vendor payment INV-2026-001807
BNK-00001906,2026-03-01,DEBIT,1625028.39,LKR,Harbor Logistics Limited,339669665349,INV-2026-001980,WIRE,OPERATING-002,Vendor payment INV-2026-001980
BNK-00000115,2026-03-02,DEBIT,8309.79,EUR,Jade Industries Limited,540585735564,INV-2026-000125,WIRE,PAYABLES-001,Vendor payment INV-2026-000125
BNK-00000699,2026-03-02,DEBIT,14816.19,EUR,Silverline Services Limited,786420412894,INV-2026-000744,WIRE,PAYABLES-001,Vendor payment INV-2026-000744
BNK-00001039,2026-03-02,DEBIT,5541.15,GBP,Unity Packaging Corporation,275583175291,INV-2026-001088,CHEQUE,OPERATING-002,Vendor payment INV-2026-001088
BNK-00001373,2026-03-02,DEBIT,5732.85,EUR,Silverline Technologies Incorporated,636439249785,INV-2026-001434,CHEQUE,PAYABLES-001,Vendor payment INV-2026-001434
BNK-00001516,2026-03-02,DEBIT,233.93,USD,CRESCENT SUPPLIES LIMITED,821600684492,INV-2026-001580,CHEQUE,PAYABLES-001,Vendor payment INV-2026-001580
BNK-00001630,2026-03-02,DEBIT,21193.36,EUR,Pioneer Trading Incorporated,131761864164,INV-2026-001701,WIRE,OPERATING-001,Vendor payment INV-2026-001701
